blockid,dist2mid,rlmid_emp,rlmid_the,session_id,MDHM,Date,jul_day,Time,hour,dur_hr,treatment,species,num_idv,obs,foraging,block,block_ns,platform_bearing,platform_distance,tide_dist,tide_ht,fish,block_fac,x,y
3N,183.5,124.21536639389765,135.72727862823785,C008,8_19_9_44,2020-08-19,25,09:44:00,9,0.5,OFF,HS,1,LB,0,3,N,300,203,203,0.28,520,5,101.5,175.80315696824104
3N,183.5,124.21536639389765,135.72727862823785,T026,8_19_10_41,2020-08-19,25,10:41:00,10,0.5,ON,HS,3,LB,0,3,N,355,181,181,-0.36,520,5,180.31124035460596,15.775189437326155
3N,183.5,124.21536639389765,135.72727862823785,T026,8_19_10_48,2020-08-19,25,10:48:00,10,0.5,ON,HS,3,LB,0,3,N,0,221,221,-0.42,520,5,221,-0
3N,183.5,124.21536639389765,135.72727862823785,T027,8_19_11_13,2020-08-19,25,11:13:00,11,0.5,ON,HS,2,LB,0,3,N,235,196,196,-0.57,520,5,-112.42098152480509,160.55380068064235
3N,183.5,124.21536639389765,135.72727862823785,T027,8_19_11_29,2020-08-19,25,11:29:00,11,0.5,ON,HS,1,LB,0,3,N,271,240,240,-0.63,520,5,4.188577544947951,239.9634468375339
3N,183.5,124.21536639389765,135.72727862823785,T027,8_19_11_37,2020-08-19,25,11:37:00,11,0.5,ON,HS,1,LB,0,3,N,306,196,196,-0.64,520,5,115.2059094493247,158.5673308974897
3N,183.5,124.21536639389765,135.72727862823785,T027,8_19_11_40,2020-08-19,25,11:40:00,11,0.5,ON,HS,1,LB,0,3,N,336,207,207,-0.64,520,5,189.1039097320184,84.19448511669063
3N,183.5,124.21536639389765,135.72727862823785,T028,8_19_12_6,2020-08-19,25,12:06:00,12,0.5,ON,HS,1,LB,0,3,N,322,168,168,-0.62,520,5,132.3858066059293,103.43112785471058
3N,183.5,124.21536639389765,135.72727862823785,T029,8_19_13_10,2020-08-19,25,13:10:00,13,0.5,ON,HS,2,LB,0,3,N,25,188,188,-0.17,520,5,170.3858639628902,-79.4522332072515
3N,183.5,124.21536639389765,135.72727862823785,T029,8_19_13_10,2020-08-19,25,13:10:00,13,0.5,ON,SL,2,LB,0,3,N,25,188,188,-0.17,520,5,170.3858639628902,-79.4522332072515
3N,183.5,124.21536639389765,135.72727862823785,T030,8_19_13_36,2020-08-19,25,13:36:00,13,0.5,ON,HS,1,LB,0,3,N,3,245,245,0.13,520,5,244.6642360148706,-12.822309279521239
3N,183.5,124.21536639389765,135.72727862823785,T031,8_19_14_31,2020-08-19,25,14:31:00,14,0.5,ON,HS,2,LB,0,3,N,300,220,220,0.92,520,5,110,190.5255888325765
3N,183.5,124.21536639389765,135.72727862823785,T033,8_20_10_49,2020-08-20,26,10:49:00,10,0.5,ON,HS,1,EA,0,3,N,NA,165,165,0.13,333,5,NA,NA
3N,183.5,124.21536639389765,135.72727862823785,T033,8_20_10_51,2020-08-20,26,10:51:00,10,0.5,ON,HS,1,EA,0,3,N,NA,117,117,0.1,333,5,NA,NA
3N,183.5,124.21536639389765,135.72727862823785,T033,8_20_10_53,2020-08-20,26,10:53:00,10,0.5,ON,HS,1,EA,0,3,N,NA,137,137,0.08,333,5,NA,NA
3N,183.5,124.21536639389765,135.72727862823785,T033,8_20_11_4,2020-08-20,26,11:04:00,11,0.5,ON,HS,1,EA,0,3,N,NA,129,129,-0.04,333,5,NA,NA
3N,183.5,124.21536639389765,135.72727862823785,T034,8_20_11_33,2020-08-20,26,11:33:00,11,0.5,ON,HS,1,EA,0,3,N,NA,145,145,-0.31,333,5,NA,NA
3N,183.5,124.21536639389765,135.72727862823785,T034,8_20_11_34,2020-08-20,26,11:34:00,11,0.5,ON,HS,2,EA,0,3,N,NA,119,119,-0.32,333,5,NA,NA
3N,183.5,124.21536639389765,135.72727862823785,T034,8_20_11_36,2020-08-20,26,11:36:00,11,0.5,ON,HS,1,EA,0,3,N,NA,217,217,-0.33,333,5,NA,NA
3N,183.5,124.21536639389765,135.72727862823785,T034,8_20_11_38,2020-08-20,26,11:38:00,11,0.5,ON,HS,1,EA,0,3,N,NA,192,192,-0.34,333,5,NA,NA
3N,183.5,124.21536639389765,135.72727862823785,T034,8_20_11_38,2020-08-20,26,11:38:00,11,0.5,ON,HS,2,EA,0,3,N,NA,138,138,-0.34,333,5,NA,NA
3N,183.5,124.21536639389765,135.72727862823785,T034,8_20_11_39,2020-08-20,26,11:39:00,11,0.5,ON,HS,1,EA,0,3,N,NA,192,192,-0.35,333,5,NA,NA
3N,183.5,124.21536639389765,135.72727862823785,T034,8_20_11_41,2020-08-20,26,11:41:00,11,0.5,ON,HS,1,EA,0,3,N,NA,126,126,-0.36,333,5,NA,NA
3N,183.5,124.21536639389765,135.72727862823785,T034,8_20_11_44,2020-08-20,26,11:44:00,11,0.5,ON,HS,1,EA,0,3,N,NA,146,146,-0.38,333,5,NA,NA
3N,183.5,124.21536639389765,135.72727862823785,T034,8_20_11_44,2020-08-20,26,11:44:00,11,0.5,ON,HS,1,EA,0,3,N,NA,152,152,-0.38,333,5,NA,NA
3N,183.5,124.21536639389765,135.72727862823785,T034,8_20_11_47,2020-08-20,26,11:47:00,11,0.5,ON,HS,1,EA,0,3,N,NA,194,194,-0.4,333,5,NA,NA
3N,183.5,124.21536639389765,135.72727862823785,T035,8_20_12_52,2020-08-20,26,12:52:00,12,0.5,ON,HS,1,LB,0,3,N,260,127,127,-0.48,333,5,-22.053318563700152,125.07058463255042
3N,183.5,124.21536639389765,135.72727862823785,T035,8_20_13_5,2020-08-20,26,13:05:00,13,0.5,ON,HS,2,LB,0,3,N,260,132,132,-0.43,333,5,-22.921559452034803,129.99462339761146
3N,183.5,124.21536639389765,135.72727862823785,T037,8_20_15_28,2020-08-20,26,15:28:00,15,0.5,ON,HS,2,LB,0,3,N,290,134,134,1.28,333,5,45.830699205639654,125.91881118531171
3N,183.5,124.21536639389765,135.72727862823785,T037,8_20_15_35,2020-08-20,26,15:35:00,15,0.5,ON,HS,1,LB,0,3,N,311,145,145,1.39,333,5,95.12855920362352,109.43288913230198
3N,183.5,124.21536639389765,135.72727862823785,T038,8_20_16_3,2020-08-20,26,16:03:00,16,0.5,ON,HS,1,LB,0,3,N,295,174,174,1.83,333,5,73.53557754288173,157.69755494437706
3N,183.5,124.21536639389765,135.72727862823785,T038,8_20_16_19,2020-08-20,26,16:19:00,16,0.5,ON,HS,1,LB,0,3,N,305,163,163,2.08,333,5,93.49295912522051,133.52178321910566
3N,183.5,124.21536639389765,135.72727862823785,T039,8_21_10_33,2020-08-21,27,10:33:00,10,0.5,ON,HS,1,LB,0,3,N,355,184,184,1.14,585,5,183.29982444888117,16.03665666556913
3N,183.5,124.21536639389765,135.72727862823785,T039,8_21_10_39,2020-08-21,27,10:39:00,10,0.5,ON,HS,2,LB,0,3,N,15,182,182,1.05,585,5,175.79850038461043,-47.105066208658776
3N,183.5,124.21536639389765,135.72727862823785,T040,8_21_14_8,2020-08-21,27,14:08:00,14,0.5,ON,HS,1,LB,0,3,N,0,160,160,-0.04,585,5,160,-0
3N,183.5,124.21536639389765,135.72727862823785,T040,8_21_14_11,2020-08-21,27,14:11:00,14,0.5,ON,HS,3,LB,0,3,N,350,175,175,-0.02,585,5,172.3413567771364,30.388431091712818
3N,183.5,124.21536639389765,135.72727862823785,C010,8_22_12_10,2020-08-22,28,12:10:00,12,0.5,OFF,HS,1,AC,0,3,N,330,178,178,0.78,296,5,154.15252187363004,89.00000000000009
3N,183.5,124.21536639389765,135.72727862823785,C010,8_22_12_15,2020-08-22,28,12:15:00,12,0.5,OFF,HS,1,AC,0,3,N,328,146,146,0.73,296,5,123.81502203883818,77.36821257804793
3N,183.5,124.21536639389765,135.72727862823785,C011,8_22_12_48,2020-08-22,28,12:48:00,12,0.5,OFF,HS,1,LB,0,3,N,220,135,135,0.43,296,5,-103.41599982106204,86.7763273076828
3N,183.5,124.21536639389765,135.72727862823785,C011,8_22_12_51,2020-08-22,28,12:51:00,12,0.5,OFF,HS,2,LB,0,3,N,310,129,129,0.41,296,5,82.91960164956356,98.81973316234817
3N,183.5,124.21536639389765,135.72727862823785,C011,8_22_12_55,2020-08-22,28,12:55:00,12,0.5,OFF,HS,1,LB,0,3,N,310,155,155,0.38,296,5,99.63207950141359,118.7368886834416
3N,183.5,124.21536639389765,135.72727862823785,C012,8_22_13_27,2020-08-22,28,13:27:00,13,0.5,OFF,HS,2,LB,0,3,N,300,140,140,0.2,296,5,70,121.2435565298214
3N,183.5,124.21536639389765,135.72727862823785,C012,8_22_13_42,2020-08-22,28,13:42:00,13,0.5,OFF,HS,1,LB,0,3,N,295,164,164,0.16,296,5,69.30939492547473,148.63447707401056
3N,183.5,124.21536639389765,135.72727862823785,C013,8_22_14_10,2020-08-22,28,14:10:00,14,0.5,OFF,HS,2,LB,0,3,N,290,130,130,0.16,296,5,44.46261863233698,122.16004070216808
3N,183.5,124.21536639389765,135.72727862823785,C013,8_22_14_13,2020-08-22,28,14:13:00,14,0.5,OFF,HS,1,LB,0,3,N,300,184,184,0.16,296,5,92,159.3486742963367
3N,183.5,124.21536639389765,135.72727862823785,C013,8_22_14_16,2020-08-22,28,14:16:00,14,0.5,OFF,HS,1,LB,0,3,N,290,215,215,0.17,296,5,73.53433081501885,202.0339134689703
3N,183.5,124.21536639389765,135.72727862823785,C013,8_22_14_16,2020-08-22,28,14:16:00,14,0.5,OFF,HS,1,LB,0,3,N,315,162,162,0.17,296,5,114.55129855222069,114.55129855222073
3N,183.5,124.21536639389765,135.72727862823785,C013,8_22_14_19,2020-08-22,28,14:19:00,14,0.5,OFF,HS,2,LB,0,3,N,285,115,115,0.17,296,5,29.764190186789833,111.08147002324287
3N,183.5,124.21536639389765,135.72727862823785,C013,8_22_14_22,2020-08-22,28,14:22:00,14,0.5,OFF,HS,2,LB,0,3,N,325,180,180,0.18,296,5,147.4473679720185,103.24375854318835
3N,183.5,124.21536639389765,135.72727862823785,C013,8_22_14_30,2020-08-22,28,14:30:00,14,0.5,OFF,HS,2,LB,0,3,N,285,130,130,0.21,296,5,33.64647586332764,125.57035741757889
3N,183.5,124.21536639389765,135.72727862823785,C014,8_24_13_6,2020-08-24,30,13:06:00,13,0.5,OFF,HS,4,LB,0,3,N,265,195,195,1.92,248,5,-16.99536983579336,194.25796612789037
3N,183.5,124.21536639389765,135.72727862823785,C014,8_24_13_13,2020-08-24,30,13:13:00,13,0.5,OFF,HS,1,LB,0,3,N,275,171,171,1.87,248,5,14.903632009849499,170.34929337368848
3N,183.5,124.21536639389765,135.72727862823785,T041,8_24_13_50,2020-08-24,30,13:50:00,13,0.5,ON,HS,1,LB,0,3,N,298,155,155,1.59,248,5,72.76809223181301,136.8568768931337
3N,183.5,124.21536639389765,135.72727862823785,T042,8_27_17_18,2020-08-27,33,17:18:00,17,0.5,ON,HS,1,LB,0,3,N,320,220,220,2.59,227,5,168.52977748617513,141.41327413103872
3N,183.5,124.21536639389765,135.72727862823785,T042,8_27_17_25,2020-08-27,33,17:25:00,17,0.5,ON,HS,1,LB,0,3,N,330,230,230,2.56,227,5,199.18584287042083,115.0000000000001
3N,183.5,124.21536639389765,135.72727862823785,C015,8_27_18_27,2020-08-27,33,18:27:00,18,0.5,OFF,HS,1,LB,0,3,N,290,240,240,2.32,227,5,82.08483439816057,225.526228988618
3N,183.5,124.21536639389765,135.72727862823785,C015,8_27_18_36,2020-08-27,33,18:36:00,18,0.5,OFF,HS,1,LB,0,3,N,335,200,200,2.29,227,5,181.26155740733,84.52365234813983
3N,183.5,124.21536639389765,135.72727862823785,C016,9_2_10_16,2020-09-02,39,10:16:00,10,0.5,OFF,SL,1,AB,0,3,N,350,181,181,0.42,145,5,178.25020329520964,31.4303201577144
3N,183.5,124.21536639389765,135.72727862823785,C016,9_2_10_20,2020-09-02,39,10:20:00,10,0.5,OFF,SL,1,AB,0,3,N,NA,169,169,0.38,145,5,NA,NA
3N,183.5,124.21536639389765,135.72727862823785,C016,9_2_10_25,2020-09-02,39,10:25:00,10,0.5,OFF,SL,1,AB,1,3,N,352,135,135,0.34,145,5,133.686189280112,18.788368629608893
3N,183.5,124.21536639389765,135.72727862823785,C016,9_2_10_28,2020-09-02,39,10:28:00,10,0.5,OFF,SL,1,AB,0,3,N,3,162,162,0.31,145,5,161.77798463024095,-8.478424911356901
3N,183.5,124.21536639389765,135.72727862823785,C016,9_2_10_35,2020-09-02,39,10:35:00,10,0.5,OFF,SL,1,AB,0,3,N,NA,135,135,0.25,145,5,NA,NA
3N,183.5,124.21536639389765,135.72727862823785,C016,9_2_10_38,2020-09-02,39,10:38:00,10,0.5,OFF,HS,3,AB,0,3,N,352,161,161,0.23,145,5,159.4331590673928,22.40686925457061
3N,183.5,124.21536639389765,135.72727862823785,T043,9_2_11_24,2020-09-02,39,11:24:00,11,0.5,ON,HS,1,AB,0,3,N,NA,181,181,0,145,5,NA,NA
3N,183.5,124.21536639389765,135.72727862823785,T043,9_2_11_37,2020-09-02,39,11:37:00,11,0.5,ON,HS,1,AB,0,3,N,NA,203,203,-0.02,145,5,NA,NA
3N,183.5,124.21536639389765,135.72727862823785,T044,9_2_12_19,2020-09-02,39,12:19:00,12,0.5,ON,SL,1,AB,0,3,N,295,147,147,0.04,145,5,62.124884475882844,133.22724469438754
3N,183.5,124.21536639389765,135.72727862823785,T044,9_2_12_23,2020-09-02,39,12:23:00,12,0.5,ON,HS,1,AB,0,3,N,290,154,154,0.05,145,5,52.67110207215303,144.71266360102987
3N,183.5,124.21536639389765,135.72727862823785,T044,9_2_12_28,2020-09-02,39,12:28:00,12,0.5,ON,HS,1,AB,0,3,N,300,174,174,0.07,145,5,87,150.68842025849233
3N,183.5,124.21536639389765,135.72727862823785,T044,9_2_12_31,2020-09-02,39,12:31:00,12,0.5,ON,SL,1,AB,0,3,N,270,197,197,0.09,145,5,-3.6188312914804287e-14,197
3N,183.5,124.21536639389765,135.72727862823785,T044,9_2_12_35,2020-09-02,39,12:35:00,12,0.5,ON,HS,1,AB,0,3,N,280,209,209,0.11,145,5,36.29246913238836,205.8248203795515
3N,183.5,124.21536639389765,135.72727862823785,T045,9_2_13_37,2020-09-02,39,13:37:00,13,0.5,ON,SL,1,AB,0,3,N,NA,173,173,0.61,145,5,NA,NA
3N,183.5,124.21536639389765,135.72727862823785,T045,9_2_13_40,2020-09-02,39,13:40:00,13,0.5,ON,SL,1,AB,0,3,N,350,233,233,0.65,145,5,229.46020645184447,40.460025396394784
3N,183.5,124.21536639389765,135.72727862823785,T045,9_2_13_41,2020-09-02,39,13:41:00,13,0.5,ON,HS,1,AB,0,3,N,NA,139,139,0.66,145,5,NA,NA
3N,183.5,124.21536639389765,135.72727862823785,T045,9_2_13_48,2020-09-02,39,13:48:00,13,0.5,ON,HS,1,AB,0,3,N,NA,158,158,0.73,145,5,NA,NA
3N,183.5,124.21536639389765,135.72727862823785,T045,9_2_14_3,2020-09-02,39,14:03:00,14,0.5,ON,HS,1,AB,0,3,N,NA,138,138,0.91,145,5,NA,NA
3N,183.5,124.21536639389765,135.72727862823785,T045,9_2_14_6,2020-09-02,39,14:06:00,14,0.5,ON,HS,1,AB,0,3,N,NA,193,193,0.94,145,5,NA,NA
3N,183.5,124.21536639389765,135.72727862823785,T046,9_2_14_26,2020-09-02,39,14:26:00,14,0.5,ON,HS,1,AB,0,3,N,NA,165,165,1.2,145,5,NA,NA
3N,183.5,124.21536639389765,135.72727862823785,T046,9_2_14_34,2020-09-02,39,14:34:00,14,0.5,ON,HS,1,AB,0,3,N,310,185,185,1.3,145,5,118.91570779200975,141.71822197701096
3N,183.5,124.21536639389765,135.72727862823785,T046,9_2_14_48,2020-09-02,39,14:48:00,14,0.5,ON,HS,1,AB,0,3,N,310,121,121,1.48,145,5,77.77730077207124,92.69137761739636
3N,183.5,124.21536639389765,135.72727862823785,T046,9_2_14_50,2020-09-02,39,14:50:00,14,0.5,ON,HS,1,AB,0,3,N,NA,181,181,1.51,145,5,NA,NA
3N,183.5,124.21536639389765,135.72727862823785,T046,9_2_14_52,2020-09-02,39,14:52:00,14,0.5,ON,HS,1,AB,0,3,N,NA,135,135,1.54,145,5,NA,NA
3N,183.5,124.21536639389765,135.72727862823785,T047,9_2_15_31,2020-09-02,39,15:31:00,15,0.5,ON,HS,1,AB,0,3,N,NA,126,126,2.05,145,5,NA,NA
3N,183.5,124.21536639389765,135.72727862823785,T047,9_2_15_37,2020-09-02,39,15:37:00,15,0.5,ON,SL,1,AB,0,3,N,NA,187,187,2.13,145,5,NA,NA
3N,183.5,124.21536639389765,135.72727862823785,T047,9_2_15_40,2020-09-02,39,15:40:00,15,0.5,ON,SL,1,AB,0,3,N,NA,183,183,2.17,145,5,NA,NA
3N,183.5,124.21536639389765,135.72727862823785,T047,9_2_15_46,2020-09-02,39,15:46:00,15,0.5,ON,SL,1,AB,0,3,N,NA,171,171,2.24,145,5,NA,NA
3N,183.5,124.21536639389765,135.72727862823785,T047,9_2_15_52,2020-09-02,39,15:52:00,15,0.5,ON,HS,1,AB,0,3,N,NA,186,186,2.31,145,5,NA,NA
3N,183.5,124.21536639389765,135.72727862823785,T047,9_2_15_56,2020-09-02,39,15:56:00,15,0.5,ON,SL,1,AB,0,3,N,NA,122,122,2.36,145,5,NA,NA
3N,183.5,124.21536639389765,135.72727862823785,T047,9_2_15_59,2020-09-02,39,15:59:00,15,0.5,ON,SL,1,AB,0,3,N,NA,172,172,2.4,145,5,NA,NA
3N,183.5,124.21536639389765,135.72727862823785,T048,9_3_11_8,2020-09-03,40,11:08:00,11,0.5,ON,HS,1,AB,0,3,N,315,127,127,0.46,407,5,89.80256121069152,89.80256121069155
3N,183.5,124.21536639389765,135.72727862823785,T048,9_3_11_13,2020-09-03,40,11:13:00,11,0.5,ON,HS,1,AB,0,3,N,325,158,158,0.42,407,5,129.42602299766068,90.62507694346533
3N,183.5,124.21536639389765,135.72727862823785,T048,9_3_11_16,2020-09-03,40,11:16:00,11,0.5,ON,HS,1,AB,0,3,N,315,134,134,0.4,407,5,94.75230867899737,94.7523086789974
3N,183.5,124.21536639389765,135.72727862823785,T048,9_3_11_17,2020-09-03,40,11:17:00,11,0.5,ON,HS,1,AB,0,3,N,320,190,190,0.39,407,5,145.5484441926058,122.12964584044252
3N,183.5,124.21536639389765,135.72727862823785,T049,9_3_11_31,2020-09-03,40,11:31:00,11,0.5,ON,HS,3,AB,0,3,N,305,127,127,0.31,407,5,72.84420741658285,104.03230962470195
3N,183.5,124.21536639389765,135.72727862823785,T049,9_3_11_34,2020-09-03,40,11:34:00,11,0.5,ON,HS,1,AB,0,3,N,330,208,208,0.29,407,5,180.13328398716317,104.00000000000009
3N,183.5,124.21536639389765,135.72727862823785,T049,9_3_11_36,2020-09-03,40,11:36:00,11,0.5,ON,HS,1,AB,0,3,N,315,129,129,0.28,407,5,91.21677477306463,91.21677477306466
3N,183.5,124.21536639389765,135.72727862823785,T049,9_3_11_41,2020-09-03,40,11:41:00,11,0.5,ON,HS,1,AB,0,3,N,300,203,203,0.26,407,5,101.5,175.80315696824104
3N,183.5,124.21536639389765,135.72727862823785,T049,9_3_11_41,2020-09-03,40,11:41:00,11,0.5,ON,HS,1,AB,0,3,N,320,147,147,0.26,407,5,112.60853313848975,94.48977862392132
3N,183.5,124.21536639389765,135.72727862823785,T049,9_3_11_51,2020-09-03,40,11:51:00,11,0.5,ON,HS,1,AB,0,3,N,320,235,235,0.22,407,5,180.0204441329598,151.0550882763368
3N,183.5,124.21536639389765,135.72727862823785,T049,9_3_11_51,2020-09-03,40,11:51:00,11,0.5,ON,HS,1,AB,0,3,N,320,141,141,0.22,407,5,108.01226647977589,90.63305296580208
3N,183.5,124.21536639389765,135.72727862823785,T049,9_3_11_59,2020-09-03,40,11:59:00,11,0.5,ON,HS,1,AB,1,3,N,315,163,163,0.2,407,5,115.25840533340724,115.25840533340727
3N,183.5,124.21536639389765,135.72727862823785,T050,9_3_12_18,2020-09-03,40,12:18:00,12,0.5,ON,HS,1,AB,0,3,N,320,205,205,0.17,407,5,157.03911083939047,131.77145998574062
3N,183.5,124.21536639389765,135.72727862823785,T050,9_3_12_21,2020-09-03,40,12:21:00,12,0.5,ON,HS,1,AB,0,3,N,320,235,235,0.17,407,5,180.0204441329598,151.0550882763368
3N,183.5,124.21536639389765,135.72727862823785,T051,9_3_13_41,2020-09-03,40,13:41:00,13,0.5,ON,HS,2,AB,0,3,N,305,206,206,0.5,407,5,118.15674588831548,168.7453211235323
3N,183.5,124.21536639389765,135.72727862823785,T051,9_3_13_47,2020-09-03,40,13:47:00,13,0.5,ON,HS,1,AB,0,3,N,320,165,165,0.55,407,5,126.39733311463135,106.05995559827903
3N,183.5,124.21536639389765,135.72727862823785,T051,9_3_13_54,2020-09-03,40,13:54:00,13,0.5,ON,HS,2,AB,0,3,N,310,215,215,0.61,407,5,138.19933608260595,164.6995552705803
3N,183.5,124.21536639389765,135.72727862823785,T051,9_3_13_56,2020-09-03,40,13:56:00,13,0.5,ON,HS,1,AB,0,3,N,300,113,113,0.63,407,5,56.5,97.86087062764156
3N,183.5,124.21536639389765,135.72727862823785,T051,9_3_13_59,2020-09-03,40,13:59:00,13,0.5,ON,HS,1,AB,0,3,N,315,229,229,0.66,407,5,161.92745289171935,161.9274528917194
3N,183.5,124.21536639389765,135.72727862823785,T051,9_3_14_2,2020-09-03,40,14:02:00,14,0.5,ON,HS,1,AB,0,3,N,305,232,232,0.69,407,5,133.0697332334427,190.0432742750461
3N,183.5,124.21536639389765,135.72727862823785,T051,9_3_14_7,2020-09-03,40,14:07:00,14,0.5,ON,HS,1,AB,0,3,N,320,177,177,0.73,407,5,135.5898664320591,113.77340691451751
3N,183.5,124.21536639389765,135.72727862823785,T051,9_3_14_10,2020-09-03,40,14:10:00,14,0.5,ON,HS,1,AB,0,3,N,295,195,195,0.77,407,5,82.41056103943643,176.73001847214672
3N,183.5,124.21536639389765,135.72727862823785,T052,9_3_14_15,2020-09-03,40,14:15:00,14,0.5,ON,HS,1,AB,0,3,N,305,235,235,0.82,407,5,134.79046254249582,192.50073040791307
3N,183.5,124.21536639389765,135.72727862823785,T052,9_3_14_21,2020-09-03,40,14:21:00,14,0.5,ON,HS,1,AB,0,3,N,310,235,235,0.88,407,5,151.05508827633673,180.02044413295985
3N,183.5,124.21536639389765,135.72727862823785,T052,9_3_14_30,2020-09-03,40,14:30:00,14,0.5,ON,HS,2,AB,0,3,N,295,140,140,0.98,407,5,59.166556643697945,126.88309018513098
3N,183.5,124.21536639389765,135.72727862823785,T052,9_3_14_38,2020-09-03,40,14:38:00,14,0.5,ON,HS,1,AB,0,3,N,310,210,210,1.07,407,5,134.98539803417324,160.86933305498542
3N,183.5,124.21536639389765,135.72727862823785,T052,9_3_14_41,2020-09-03,40,14:41:00,14,0.5,ON,HS,2,AB,0,3,N,310,208,208,1.1,407,5,133.69982281480017,159.33724416874745
3N,183.5,124.21536639389765,135.72727862823785,T053,9_3_15_6,2020-09-03,40,15:06:00,15,0.5,ON,HS,1,AB,0,3,N,315,150,150,1.4,407,5,106.06601717798212,106.06601717798215
3N,183.5,124.21536639389765,135.72727862823785,T053,9_3_15_9,2020-09-03,40,15:09:00,15,0.5,ON,HS,1,AB,0,3,N,320,160,160,1.44,407,5,122.56711089903646,102.84601754984634
3N,183.5,124.21536639389765,135.72727862823785,T053,9_3_15_10,2020-09-03,40,15:10:00,15,0.5,ON,HS,1,AB,0,3,N,310,160,160,1.45,407,5,102.84601754984628,122.56711089903649
3N,183.5,124.21536639389765,135.72727862823785,T053,9_3_15_12,2020-09-03,40,15:12:00,15,0.5,ON,HS,1,AB,0,3,N,320,169,169,1.48,407,5,129.46151088710727,108.63110603702519
3N,183.5,124.21536639389765,135.72727862823785,T053,9_3_15_14,2020-09-03,40,15:14:00,15,0.5,ON,HS,1,AB,0,3,N,315,195,195,1.5,407,5,137.88582233137674,137.8858223313768
3N,183.5,124.21536639389765,135.72727862823785,T053,9_3_15_16,2020-09-03,40,15:16:00,15,0.5,ON,HS,1,AB,0,3,N,320,140,140,1.53,407,5,107.2462220366569,89.99026535611554
3N,183.5,124.21536639389765,135.72727862823785,T053,9_3_15_20,2020-09-03,40,15:20:00,15,0.5,ON,HS,2,AB,0,3,N,310,160,160,1.58,407,5,102.84601754984628,122.56711089903649
3N,183.5,124.21536639389765,135.72727862823785,T053,9_3_15_23,2020-09-03,40,15:23:00,15,0.5,ON,HS,2,AB,0,3,N,305,182,182,1.62,407,5,104.39091141589039,149.0856720605965
3N,183.5,124.21536639389765,135.72727862823785,T054,9_3_15_55,2020-09-03,40,15:55:00,15,0.5,ON,HS,1,AB,0,3,N,310,180,180,2.02,407,5,115.70176974357706,137.88799976141607
3N,183.5,124.21536639389765,135.72727862823785,T054,9_3_16_3,2020-09-03,40,16:03:00,16,0.5,ON,HS,2,AB,0,3,N,310,180,180,2.12,407,5,115.70176974357706,137.88799976141607
3N,183.5,124.21536639389765,135.72727862823785,T055,9_4_11_50,2020-09-04,41,11:50:00,11,0.5,ON,SL,1,AB,0,3,N,315,130,130,0.64,195,5,91.92388155425117,91.9238815542512
3N,183.5,124.21536639389765,135.72727862823785,T055,9_4_11_52,2020-09-04,41,11:52:00,11,0.5,ON,HS,1,AB,0,3,N,305,200,200,0.63,195,5,114.71528727020922,163.83040885779835
3N,183.5,124.21536639389765,135.72727862823785,T057,9_4_13_21,2020-09-04,41,13:21:00,13,0.5,ON,HS,1,AB,0,3,N,310,200,200,0.45,195,5,128.55752193730785,153.20888862379562
3N,183.5,124.21536639389765,135.72727862823785,T057,9_4_13_29,2020-09-04,41,13:29:00,13,0.5,ON,HS,1,AB,0,3,N,310,175,175,0.48,195,5,112.48783169514437,134.05777754582118
3N,183.5,124.21536639389765,135.72727862823785,T058,9_4_14_0,2020-09-04,41,14:00:00,14,0.5,ON,HS,1,AB,0,3,N,310,160,160,0.63,195,5,102.84601754984628,122.56711089903649
3N,183.5,124.21536639389765,135.72727862823785,T058,9_4_14_4,2020-09-04,41,14:04:00,14,0.5,ON,SL,1,AB,1,3,N,315,169,169,0.65,195,5,119.50104602052652,119.50104602052656
3N,183.5,124.21536639389765,135.72727862823785,T059,9_4_15_17,2020-09-04,41,15:17:00,15,0.5,ON,HS,1,AB,0,3,N,315,160,160,1.31,195,5,113.1370849898476,113.13708498984764
3N,183.5,124.21536639389765,135.72727862823785,T059,9_4_15_26,2020-09-04,41,15:26:00,15,0.5,ON,HS,1,AB,0,3,N,320,178,178,1.41,195,5,136.35591087517807,114.41619452420404
3N,183.5,124.21536639389765,135.72727862823785,T059,9_4_15_32,2020-09-04,41,15:32:00,15,0.5,ON,HS,1,AB,0,3,N,305,180,180,1.48,195,5,103.24375854318829,147.44736797201853
3N,183.5,124.21536639389765,135.72727862823785,T061,9_4_16_40,2020-09-04,41,16:40:00,16,0.5,ON,HS,2,AB,0,3,N,310,216,216,2.27,195,5,138.8421236922925,165.46559971369928
3N,183.5,124.21536639389765,135.72727862823785,T061,9_4_16_43,2020-09-04,41,16:43:00,16,0.5,ON,HS,1,AB,0,3,N,320,180,180,2.31,195,5,137.887999761416,115.70176974357713
3N,183.5,124.21536639389765,135.72727862823785,C017,9_5_10_28,2020-09-05,42,10:28:00,10,0.5,OFF,HS,1,AB,0,3,N,10,220,220,1.9,65,5,216.65770566268577,-38.202599086724675
3N,183.5,124.21536639389765,135.72727862823785,C020,9_5_13_17,2020-09-05,42,13:17:00,13,0.5,OFF,SL,1,AB,1,3,N,310,177,177,0.73,65,5,113.77340691451745,135.58986643205913
3N,183.5,124.21536639389765,135.72727862823785,C022,9_5_14_48,2020-09-05,42,14:48:00,14,0.5,OFF,HS,1,AB,0,3,N,315,119,119,0.99,65,5,84.14570696119915,84.14570696119918
